clone.id	source.plate	source.plate.suffix	source.plate.1	r	c	rc	tx.plate.suffix	tx.plate	tx.rc	tx.r	tx.c	GAL4.allele	GAL80.allele	GAL3.allele	GALK.allele	tx.rep	GALK.clone.named	gene	parental.txant	GAL3.clone.named	GAL80.clone.named	GAL4.clone.named
180324-Plate_004.H7	180324-Plate_004	4	Plate_004	H	7	H7	6	Plate_006	B7	B	7	GAL4.delta	GAL80.WT	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.WT	GAL4.delta
180324-Plate_004.H8	180324-Plate_004	4	Plate_004	H	8	H8	6	Plate_006	B8	B	8	GAL4.delta	GAL80.delta	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.delta	GAL4.delta
180324-Plate_004.H9	180324-Plate_004	4	Plate_004	H	9	H9	6	Plate_006	B9	B	9	GAL4.delta	GAL80.07	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.07	GAL4.delta
180324-Plate_004.H10	180324-Plate_004	4	Plate_004	H	10	H10	6	Plate_006	B10	B	10	GAL4.delta	GAL80.35	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-2	GAL4.delta
180324-Plate_004.H11	180324-Plate_004	4	Plate_004	H	11	H11	6	Plate_006	B11	B	11	GAL4.delta	GAL80.37	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-1	GAL4.delta
180324-Plate_004.H12	180324-Plate_004	4	Plate_004	H	12	H12	6	Plate_006	B12	B	12	GAL4.delta	GAL80.41	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-0	GAL4.delta
180324-Plate_005.A1	180324-Plate_005	5	Plate_005	A	1	A1	6	Plate_006	C1	C	1	GAL4.35	GAL80.WT	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868P
180324-Plate_005.A2	180324-Plate_005	5	Plate_005	A	2	A2	6	Plate_006	C2	C	2	GAL4.35	GAL80.delta	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868P
180324-Plate_005.A3	180324-Plate_005	5	Plate_005	A	3	A3	6	Plate_006	C3	C	3	GAL4.35	GAL80.07	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.07	GAL4-L868P
180324-Plate_005.A4	180324-Plate_005	5	Plate_005	A	4	A4	6	Plate_006	C4	C	4	GAL4.35	GAL80.35	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868P
180324-Plate_005.A5	180324-Plate_005	5	Plate_005	A	5	A5	6	Plate_006	C5	C	5	GAL4.35	GAL80.37	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868P
180324-Plate_005.A6	180324-Plate_005	5	Plate_005	A	6	A6	6	Plate_006	C6	C	6	GAL4.35	GAL80.41	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868P
180324-Plate_005.A7	180324-Plate_005	5	Plate_005	A	7	A7	6	Plate_006	C7	C	7	GAL4.35	GAL80.WT	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868P
180324-Plate_005.A8	180324-Plate_005	5	Plate_005	A	8	A8	6	Plate_006	C8	C	8	GAL4.35	GAL80.delta	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868P
180324-Plate_005.A9	180324-Plate_005	5	Plate_005	A	9	A9	6	Plate_006	C9	C	9	GAL4.35	GAL80.07	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.07	GAL4-L868P
180324-Plate_005.A10	180324-Plate_005	5	Plate_005	A	10	A10	6	Plate_006	C10	C	10	GAL4.35	GAL80.35	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868P
180324-Plate_005.A11	180324-Plate_005	5	Plate_005	A	11	A11	6	Plate_006	C11	C	11	GAL4.35	GAL80.37	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868P
180324-Plate_005.A12	180324-Plate_005	5	Plate_005	A	12	A12	6	Plate_006	C12	C	12	GAL4.35	GAL80.41	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868P
180324-Plate_005.B1	180324-Plate_005	5	Plate_005	B	1	B1	6	Plate_006	D1	D	1	GAL4.36	GAL80.WT	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868C
180324-Plate_005.B2	180324-Plate_005	5	Plate_005	B	2	B2	6	Plate_006	D2	D	2	GAL4.36	GAL80.delta	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868C
180324-Plate_005.B3	180324-Plate_005	5	Plate_005	B	3	B3	6	Plate_006	D3	D	3	GAL4.36	GAL80.07	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.07	GAL4-L868C
180324-Plate_005.B4	180324-Plate_005	5	Plate_005	B	4	B4	6	Plate_006	D4	D	4	GAL4.36	GAL80.35	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868C
180324-Plate_005.B5	180324-Plate_005	5	Plate_005	B	5	B5	6	Plate_006	D5	D	5	GAL4.36	GAL80.37	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868C
180324-Plate_005.B6	180324-Plate_005	5	Plate_005	B	6	B6	6	Plate_006	D6	D	6	GAL4.36	GAL80.41	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868C
180324-Plate_005.B7	180324-Plate_005	5	Plate_005	B	7	B7	6	Plate_006	D7	D	7	GAL4.36	GAL80.WT	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868C
180324-Plate_005.B8	180324-Plate_005	5	Plate_005	B	8	B8	6	Plate_006	D8	D	8	GAL4.36	GAL80.delta	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868C
180324-Plate_005.B9	180324-Plate_005	5	Plate_005	B	9	B9	6	Plate_006	D9	D	9	GAL4.36	GAL80.07	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.07	GAL4-L868C
180324-Plate_005.B10	180324-Plate_005	5	Plate_005	B	10	B10	6	Plate_006	D10	D	10	GAL4.36	GAL80.35	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868C
180324-Plate_005.B11	180324-Plate_005	5	Plate_005	B	11	B11	6	Plate_006	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_005.B12	180324-Plate_005	5	Plate_005	B	12	B12	6	Plate_006	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_005.C1	180324-Plate_005	5	Plate_005	C	1	C1	6	Plate_006	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_005.C2	180324-Plate_005	5	Plate_005	C	2	C2	6	Plate_006	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868G
180324-Plate_005.C3	180324-Plate_005	5	Plate_005	C	3	C3	6	Plate_006	E3	E	3	GAL4.38	GAL80.07	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.07	GAL4-L868G
180324-Plate_005.C4	180324-Plate_005	5	Plate_005	C	4	C4	6	Plate_006	E4	E	4	GAL4.38	GAL80.35	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868G
180324-Plate_005.C5	180324-Plate_005	5	Plate_005	C	5	C5	6	Plate_006	E5	E	5	GAL4.38	GAL80.37	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868G
180324-Plate_005.C6	180324-Plate_005	5	Plate_005	C	6	C6	6	Plate_006	E6	E	6	GAL4.38	GAL80.41	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868G
180324-Plate_005.C7	180324-Plate_005	5	Plate_005	C	7	C7	6	Plate_006	E7	E	7	GAL4.38	GAL80.WT	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868G
180324-Plate_005.C8	180324-Plate_005	5	Plate_005	C	8	C8	6	Plate_006	E8	E	8	GAL4.38	GAL80.delta	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868G
180324-Plate_005.C9	180324-Plate_005	5	Plate_005	C	9	C9	6	Plate_006	E9	E	9	GAL4.38	GAL80.07	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.07	GAL4-L868G
180324-Plate_005.C10	180324-Plate_005	5	Plate_005	C	10	C10	6	Plate_006	E10	E	10	GAL4.38	GAL80.35	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868G
180324-Plate_005.C11	180324-Plate_005	5	Plate_005	C	11	C11	6	Plate_006	E11	E	11	GAL4.38	GAL80.37	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868G
180324-Plate_005.C12	180324-Plate_005	5	Plate_005	C	12	C12	6	Plate_006	E12	E	12	GAL4.38	GAL80.41	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868G
180324-Plate_005.D1	180324-Plate_005	5	Plate_005	D	1	D1	6	Plate_006	F1	F	1	GAL4.40	GAL80.WT	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.WT	GAL4-L868K
180324-Plate_005.D2	180324-Plate_005	5	Plate_005	D	2	D2	6	Plate_006	F2	F	2	GAL4.40	GAL80.delta	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.delta	GAL4-L868K
180324-Plate_005.D3	180324-Plate_005	5	Plate_005	D	3	D3	6	Plate_006	F3	F	3	GAL4.40	GAL80.07	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80.07	GAL4-L868K
180324-Plate_005.D4	180324-Plate_005	5	Plate_005	D	4	D4	6	Plate_006	F4	F	4	GAL4.40	GAL80.35	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-2	GAL4-L868K
180324-Plate_005.D5	180324-Plate_005	5	Plate_005	D	5	D5	6	Plate_006	F5	F	5	GAL4.40	GAL80.37	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-1	GAL4-L868K
180324-Plate_005.D6	180324-Plate_005	5	Plate_005	D	6	D6	6	Plate_006	F6	F	6	GAL4.40	GAL80.41	GAL3.WT	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.WT	GAL80S-0	GAL4-L868K
180324-Plate_005.D7	180324-Plate_005	5	Plate_005	D	7	D7	6	Plate_006	F7	F	7	GAL4.40	GAL80.WT	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.WT	GAL4-L868K
180324-Plate_005.D8	180324-Plate_005	5	Plate_005	D	8	D8	6	Plate_006	F8	F	8	GAL4.40	GAL80.delta	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.delta	GAL4-L868K
180324-Plate_005.D9	180324-Plate_005	5	Plate_005	D	9	D9	6	Plate_006	F9	F	9	GAL4.40	GAL80.07	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80.07	GAL4-L868K
180324-Plate_005.D10	180324-Plate_005	5	Plate_005	D	10	D10	6	Plate_006	F10	F	10	GAL4.40	GAL80.35	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-2	GAL4-L868K
180324-Plate_005.D11	180324-Plate_005	5	Plate_005	D	11	D11	6	Plate_006	F11	F	11	GAL4.40	GAL80.37	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-1	GAL4-L868K
180324-Plate_005.D12	180324-Plate_005	5	Plate_005	D	12	D12	6	Plate_006	F12	F	12	GAL4.40	GAL80.41	GAL3.delta	pAMN51.1 - 1 - A7	2	GALK.Can_abl	GALK	1	GAL3.delta	GAL80S-0	GAL4-L868K
180324-Plate_005.E1	180324-Plate_005	5	Plate_005	E	1	E1	7	Plate_007	A1	A	1	GAL4.WT	GAL80.WT	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.WT	GAL4.WT
180324-Plate_005.E2	180324-Plate_005	5	Plate_005	E	2	E2	7	Plate_007	A2	A	2	GAL4.WT	GAL80.delta	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.delta	GAL4.WT
180324-Plate_005.E3	180324-Plate_005	5	Plate_005	E	3	E3	7	Plate_007	A3	A	3	GAL4.WT	GAL80.07	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.07	GAL4.WT
180324-Plate_005.E4	180324-Plate_005	5	Plate_005	E	4	E4	7	Plate_007	A4	A	4	GAL4.WT	GAL80.35	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-2	GAL4.WT
180324-Plate_005.E5	180324-Plate_005	5	Plate_005	E	5	E5	7	Plate_007	A5	A	5	GAL4.WT	GAL80.37	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-1	GAL4.WT
180324-Plate_005.E6	180324-Plate_005	5	Plate_005	E	6	E6	7	Plate_007	A6	A	6	GAL4.WT	GAL80.41	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-0	GAL4.WT
180324-Plate_005.E7	180324-Plate_005	5	Plate_005	E	7	E7	7	Plate_007	A7	A	7	GAL4.WT	GAL80.WT	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.WT	GAL4.WT
180324-Plate_005.E8	180324-Plate_005	5	Plate_005	E	8	E8	7	Plate_007	A8	A	8	GAL4.WT	GAL80.delta	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.delta	GAL4.WT
180324-Plate_005.E9	180324-Plate_005	5	Plate_005	E	9	E9	7	Plate_007	A9	A	9	GAL4.WT	GAL80.07	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.07	GAL4.WT
180324-Plate_005.E10	180324-Plate_005	5	Plate_005	E	10	E10	7	Plate_007	A10	A	10	GAL4.WT	GAL80.35	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-2	GAL4.WT
180324-Plate_005.E11	180324-Plate_005	5	Plate_005	E	11	E11	7	Plate_007	A11	A	11	GAL4.WT	GAL80.37	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-1	GAL4.WT
180324-Plate_005.E12	180324-Plate_005	5	Plate_005	E	12	E12	7	Plate_007	A12	A	12	GAL4.WT	GAL80.41	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-0	GAL4.WT
180324-Plate_005.F1	180324-Plate_005	5	Plate_005	F	1	F1	7	Plate_007	B1	B	1	GAL4.delta	GAL80.WT	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.WT	GAL4.delta
180324-Plate_005.F2	180324-Plate_005	5	Plate_005	F	2	F2	7	Plate_007	B2	B	2	GAL4.delta	GAL80.delta	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.delta	GAL4.delta
180324-Plate_005.F3	180324-Plate_005	5	Plate_005	F	3	F3	7	Plate_007	B3	B	3	GAL4.delta	GAL80.07	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.07	GAL4.delta
180324-Plate_005.F4	180324-Plate_005	5	Plate_005	F	4	F4	7	Plate_007	B4	B	4	GAL4.delta	GAL80.35	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-2	GAL4.delta
180324-Plate_005.F5	180324-Plate_005	5	Plate_005	F	5	F5	7	Plate_007	B5	B	5	GAL4.delta	GAL80.37	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-1	GAL4.delta
180324-Plate_005.F6	180324-Plate_005	5	Plate_005	F	6	F6	7	Plate_007	B6	B	6	GAL4.delta	GAL80.41	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-0	GAL4.delta
180324-Plate_005.F7	180324-Plate_005	5	Plate_005	F	7	F7	7	Plate_007	B7	B	7	GAL4.delta	GAL80.WT	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.WT	GAL4.delta
180324-Plate_005.F8	180324-Plate_005	5	Plate_005	F	8	F8	7	Plate_007	B8	B	8	GAL4.delta	GAL80.delta	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.delta	GAL4.delta
180324-Plate_005.F9	180324-Plate_005	5	Plate_005	F	9	F9	7	Plate_007	B9	B	9	GAL4.delta	GAL80.07	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.07	GAL4.delta
180324-Plate_005.F10	180324-Plate_005	5	Plate_005	F	10	F10	7	Plate_007	B10	B	10	GAL4.delta	GAL80.35	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-2	GAL4.delta
180324-Plate_005.F11	180324-Plate_005	5	Plate_005	F	11	F11	7	Plate_007	B11	B	11	GAL4.delta	GAL80.37	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-1	GAL4.delta
180324-Plate_005.F12	180324-Plate_005	5	Plate_005	F	12	F12	7	Plate_007	B12	B	12	GAL4.delta	GAL80.41	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-0	GAL4.delta
180324-Plate_005.G1	180324-Plate_005	5	Plate_005	G	1	G1	7	Plate_007	C1	C	1	GAL4.35	GAL80.WT	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868P
180324-Plate_005.G2	180324-Plate_005	5	Plate_005	G	2	G2	7	Plate_007	C2	C	2	GAL4.35	GAL80.delta	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868P
180324-Plate_005.G3	180324-Plate_005	5	Plate_005	G	3	G3	7	Plate_007	C3	C	3	GAL4.35	GAL80.07	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.07	GAL4-L868P
180324-Plate_005.G4	180324-Plate_005	5	Plate_005	G	4	G4	7	Plate_007	C4	C	4	GAL4.35	GAL80.35	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-2	GAL4-L868P
180324-Plate_005.G5	180324-Plate_005	5	Plate_005	G	5	G5	7	Plate_007	C5	C	5	GAL4.35	GAL80.37	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-1	GAL4-L868P
180324-Plate_005.G6	180324-Plate_005	5	Plate_005	G	6	G6	7	Plate_007	C6	C	6	GAL4.35	GAL80.41	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-0	GAL4-L868P
180324-Plate_005.G7	180324-Plate_005	5	Plate_005	G	7	G7	7	Plate_007	C7	C	7	GAL4.35	GAL80.WT	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.WT	GAL4-L868P
180324-Plate_005.G8	180324-Plate_005	5	Plate_005	G	8	G8	7	Plate_007	C8	C	8	GAL4.35	GAL80.delta	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.delta	GAL4-L868P
180324-Plate_005.G9	180324-Plate_005	5	Plate_005	G	9	G9	7	Plate_007	C9	C	9	GAL4.35	GAL80.07	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.07	GAL4-L868P
180324-Plate_005.G10	180324-Plate_005	5	Plate_005	G	10	G10	7	Plate_007	C10	C	10	GAL4.35	GAL80.35	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-2	GAL4-L868P
180324-Plate_005.G11	180324-Plate_005	5	Plate_005	G	11	G11	7	Plate_007	C11	C	11	GAL4.35	GAL80.37	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-1	GAL4-L868P
180324-Plate_005.G12	180324-Plate_005	5	Plate_005	G	12	G12	7	Plate_007	C12	C	12	GAL4.35	GAL80.41	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-0	GAL4-L868P
180324-Plate_005.H1	180324-Plate_005	5	Plate_005	H	1	H1	7	Plate_007	D1	D	1	GAL4.36	GAL80.WT	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868C
180324-Plate_005.H2	180324-Plate_005	5	Plate_005	H	2	H2	7	Plate_007	D2	D	2	GAL4.36	GAL80.delta	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868C
180324-Plate_005.H3	180324-Plate_005	5	Plate_005	H	3	H3	7	Plate_007	D3	D	3	GAL4.36	GAL80.07	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.07	GAL4-L868C
180324-Plate_005.H4	180324-Plate_005	5	Plate_005	H	4	H4	7	Plate_007	D4	D	4	GAL4.36	GAL80.35	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-2	GAL4-L868C
180324-Plate_005.H5	180324-Plate_005	5	Plate_005	H	5	H5	7	Plate_007	D5	D	5	GAL4.36	GAL80.37	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-1	GAL4-L868C
180324-Plate_005.H6	180324-Plate_005	5	Plate_005	H	6	H6	7	Plate_007	D6	D	6	GAL4.36	GAL80.41	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80S-0	GAL4-L868C
180324-Plate_005.H7	180324-Plate_005	5	Plate_005	H	7	H7	7	Plate_007	D7	D	7	GAL4.36	GAL80.WT	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.WT	GAL4-L868C
180324-Plate_005.H8	180324-Plate_005	5	Plate_005	H	8	H8	7	Plate_007	D8	D	8	GAL4.36	GAL80.delta	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.delta	GAL4-L868C
180324-Plate_005.H9	180324-Plate_005	5	Plate_005	H	9	H9	7	Plate_007	D9	D	9	GAL4.36	GAL80.07	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80.07	GAL4-L868C
180324-Plate_005.H10	180324-Plate_005	5	Plate_005	H	10	H10	7	Plate_007	D10	D	10	GAL4.36	GAL80.35	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-2	GAL4-L868C
180324-Plate_005.H11	180324-Plate_005	5	Plate_005	H	11	H11	7	Plate_007	D11	D	11	GAL4.36	GAL80.37	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-1	GAL4-L868C
180324-Plate_005.H12	180324-Plate_005	5	Plate_005	H	12	H12	7	Plate_007	D12	D	12	GAL4.36	GAL80.41	GAL3.delta	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.delta	GAL80S-0	GAL4-L868C
180324-Plate_006.A1	180324-Plate_006	6	Plate_006	A	1	A1	7	Plate_007	E1	E	1	GAL4.38	GAL80.WT	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.WT	GAL4-L868G
180324-Plate_006.A2	180324-Plate_006	6	Plate_006	A	2	A2	7	Plate_007	E2	E	2	GAL4.38	GAL80.delta	GAL3.WT	pAMN51.2 - 1 - A8	1	GALK.Can_abl	GALK	2	GAL3.WT	GAL80.delta	GAL4-L868G
